Data,Produto,Categoria,Preço,Quantidade,Desconto,Total_Venda,Idade,Renda
2023-06-12,Tilápia,Alimentos Frescos,38.59,5,0.0,192.95000000000002,28,3282.13
2023-06-12,Atum,Alimentos Frescos,42.13,18,0.0,758.34,65,1608.19
2023-06-12,Pão francês,Alimentos Frescos,47.79,13,0.0,621.27,54,1212.25
2023-06-12,Pão integral,Alimentos Frescos,3.61,14,0.0,50.54,68,2875.88
2023-06-12,Croissants,Alimentos Frescos,43.58,3,0.0,130.74,30,2352.95
2023-06-12,Arroz,Produtos de Mercearia,9.35,16,0.0,149.6,37,2263.1
2023-06-12,Feijão,Produtos de Mercearia,38.28,11,0.0,421.08000000000004,53,4488.14
2023-06-12,Macarrão,Produtos de Mercearia,41.23,10,0.0,412.29999999999995,18,1094.27
2023-06-12,Óleo,Produtos de Mercearia,45.01,8,0.0,360.08,68,4206.28
2023-06-12,Azeite,Produtos de Mercearia,47.29,1,0.0,47.29,64,4860.28
2023-06-12,Farinha,Produtos de Mercearia,35.4,13,0.0,460.2,44,2409.52
2023-06-12,Leite,Laticínios e Ovos,38.35,15,0.0,575.25,58,2367.07
2023-06-12,Queijo,Laticínios e Ovos,36.67,18,0.0,660.0600000000001,53,4956.15
2023-06-12,Iogurte,Laticínios e Ovos,8.1,11,0.0,89.1,59,3727.25
2023-06-12,Manteiga,Laticínios e Ovos,47.19,16,0.0,755.04,68,1679.32
2023-06-12,Ovos,Laticínios e Ovos,23.0,9,0.0,207.0,67,1221.48
2023-06-12,Refrigerantes,Bebidas,13.87,5,0.0,69.35,28,2439.22
2023-06-12,Sucos,Bebidas,21.1,12,0.0,253.20000000000002,54,2011.96
2023-06-12,Água mineral,Bebidas,19.56,11,0.0,215.16,60,2813.09
2023-06-12,Cervejas,Bebidas,16.51,18,0.0,297.18,41,3862.35
2023-06-12,Vinhos,Bebidas,32.53,6,0.0,195.18,67,4261.18
2023-06-12,Detergentes,Produtos de Limpeza,16.72,2,0.0,33.44,31,2596.36
2023-06-12,Sabão em pó,Produtos de Limpeza,15.12,9,0.0,136.07999999999998,68,4976.72
2023-06-12,Amaciantes,Produtos de Limpeza,2.04,1,0.0,2.04,46,4888.57
2023-06-12,Limpadores multiuso,Produtos de Limpeza,34.23,4,0.0,136.92,60,1143.3
2023-06-12,Esponjas,Produtos de Limpeza,33.13,19,0.0,629.47,59,3971.53
2023-06-12,Shampoos,Produtos de Higiene Pessoal,30.32,15,0.0,454.8,41,3303.15
2023-06-12,Sabonetes,Produtos de Higiene Pessoal,46.42,3,0.0,139.26,53,3645.61
2023-06-12,Creme dental,Produtos de Higiene Pessoal,26.63,19,0.0,505.96999999999997,67,4476.35
2023-06-12,Desodorantes,Produtos de Higiene Pessoal,5.43,1,0.0,5.43,37,1185.42
2023-06-12,Papel higiênico,Produtos de Higiene Pessoal,36.65,5,0.0,183.25,28,4091.64
2023-06-12,Sorvetes,Congelados,31.58,12,0.0,378.96,27,4058.1
2023-06-12,Pizzas congeladas,Congelados,25.56,10,0.0,255.6,22,1061.71
2023-06-12,Vegetais congelados,Congelados,25.17,9,0.0,226.53000000000003,63,3778.82
2023-06-12,Pratos prontos congelados,Congelados,32.73,10,0.0,327.29999999999995,37,2837.76
2023-06-12,Frango empanado,Congelados,14.33,16,0.0,229.28,28,4423.3
2023-06-12,Ração para cães,Pet Shop,45.46,10,0.0,454.6,55,1581.68
2023-06-12,Ração para gatos,Pet Shop,39.94,13,0.0,519.22,36,1346.21
2023-06-12,Petiscos,Pet Shop,8.15,1,0.0,8.15,45,1890.47
2023-06-12,Brinquedos para pets,Pet Shop,49.99,9,0.0,449.91,22,4021.82
2023-06-12,Produtos de higiene para pets,Pet Shop,28.71,16,0.0,459.36,72,4391.27
2023-06-12,Panelas,Utilidades Domésticas,26.05,19,0.0,494.95,25,3883.23
2023-06-12,Talheres,Utilidades Domésticas,7.17,6,0.0,43.019999999999996,22,3562.95
2023-06-12,Copos,Utilidades Domésticas,31.16,9,0.0,280.44,69,3517.84
2023-06-12,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,48.45,12,0.0,581.4000000000001,60,4168.27
2023-06-13,Maçãs,Alimentos Frescos,24.9,17,0.0,423.29999999999995,41,1489.02
2023-06-13,Bananas,Alimentos Frescos,25.29,12,0.0,303.48,69,1717.38
2023-06-13,Laranjas,Alimentos Frescos,6.63,4,0.0,26.52,29,3369.32
2023-06-13,Tomates,Alimentos Frescos,16.36,18,0.0,294.48,64,3671.11
2023-06-13,Alface,Alimentos Frescos,11.03,16,0.0,176.48,34,1846.65
2023-06-13,Cenouras,Alimentos Frescos,26.88,16,0.0,430.08,27,3424.25
2023-06-13,Frango,Alimentos Frescos,39.88,11,0.0,438.68,50,2633.35
2023-06-13,Carne bovina,Alimentos Frescos,8.22,17,0.0,139.74,55,3591.64
2023-06-13,Carne suína,Alimentos Frescos,16.07,6,0.0,96.42,69,4255.91
2023-06-13,Salmão,Alimentos Frescos,11.65,7,0.0,81.55,41,2590.38
2023-06-13,Tilápia,Alimentos Frescos,32.37,17,0.0,550.29,52,4141.38
2023-06-13,Atum,Alimentos Frescos,40.7,4,0.0,162.8,71,1594.93
2023-06-13,Pão francês,Alimentos Frescos,45.64,15,0.0,684.6,68,2476.33
2023-06-13,Pão integral,Alimentos Frescos,41.51,5,0.0,207.54999999999998,25,3517.34
2023-06-13,Croissants,Alimentos Frescos,12.14,5,0.0,60.7,54,2119.41
2023-06-13,Arroz,Produtos de Mercearia,26.51,17,0.0,450.67,40,2432.13
2023-06-13,Feijão,Produtos de Mercearia,1.63,10,0.0,16.299999999999997,53,3868.81
2023-06-13,Macarrão,Produtos de Mercearia,46.72,13,0.0,607.36,39,3435.02
2023-06-13,Óleo,Produtos de Mercearia,49.07,14,0.0,686.98,27,2716.16
2023-06-13,Azeite,Produtos de Mercearia,16.12,4,0.0,64.48,38,1662.98
2023-06-13,Farinha,Produtos de Mercearia,9.08,6,0.0,54.480000000000004,47,1321.3
2023-06-13,Leite,Laticínios e Ovos,26.2,8,0.0,209.6,65,4415.82
2023-06-13,Queijo,Laticínios e Ovos,20.54,11,0.0,225.94,47,1446.9
2023-06-13,Iogurte,Laticínios e Ovos,46.61,12,0.0,559.3199999999999,59,4226.61
2023-06-13,Manteiga,Laticínios e Ovos,30.92,3,0.0,92.76,56,4940.03
2023-06-13,Ovos,Laticínios e Ovos,30.56,17,0.0,519.52,46,3332.85
2023-06-13,Refrigerantes,Bebidas,47.94,17,0.0,814.98,64,1895.54
2023-06-13,Sucos,Bebidas,49.41,6,0.0,296.46,30,4401.57
2023-06-13,Água mineral,Bebidas,23.35,12,0.0,280.20000000000005,65,4653.53
2023-06-13,Cervejas,Bebidas,47.98,1,0.0,47.98,30,3540.59
2023-06-13,Vinhos,Bebidas,42.99,18,0.0,773.82,72,1234.81
2023-06-13,Detergentes,Produtos de Limpeza,22.79,18,0.0,410.21999999999997,29,4381.34
2023-06-13,Sabão em pó,Produtos de Limpeza,13.83,11,0.0,152.13,27,2844.04
2023-06-13,Amaciantes,Produtos de Limpeza,24.27,3,0.0,72.81,56,1726.99
2023-06-13,Limpadores multiuso,Produtos de Limpeza,35.04,6,0.0,210.24,73,1944.23
2023-06-13,Esponjas,Produtos de Limpeza,2.15,7,0.0,15.049999999999999,70,2980.26
2023-06-13,Shampoos,Produtos de Higiene Pessoal,34.1,10,0.0,341.0,36,2498.67
2023-06-13,Sabonetes,Produtos de Higiene Pessoal,23.43,6,0.0,140.57999999999998,34,4580.61
2023-06-13,Creme dental,Produtos de Higiene Pessoal,3.74,11,0.0,41.14,70,1360.12
2023-06-13,Desodorantes,Produtos de Higiene Pessoal,10.16,1,0.0,10.16,36,2296.76
2023-06-13,Papel higiênico,Produtos de Higiene Pessoal,4.28,11,0.0,47.080000000000005,47,4935.27
2023-06-13,Sorvetes,Congelados,9.03,8,0.0,72.24,51,1680.96
2023-06-13,Pizzas congeladas,Congelados,12.67,10,0.0,126.7,60,2415.2
2023-06-13,Vegetais congelados,Congelados,24.06,14,0.0,336.84,31,3468.67
2023-06-13,Pratos prontos congelados,Congelados,38.28,14,0.0,535.9200000000001,24,4181.82
2023-06-13,Frango empanado,Congelados,1.27,3,0.0,3.81,41,1986.76
2023-06-13,Ração para cães,Pet Shop,40.7,17,0.0,691.9000000000001,23,1569.85
2023-06-13,Ração para gatos,Pet Shop,8.02,19,0.0,152.38,63,4065.44
2023-06-13,Petiscos,Pet Shop,20.02,14,0.0,280.28,62,4781.53
2023-06-13,Brinquedos para pets,Pet Shop,41.91,16,0.0,670.56,55,1213.43
2023-06-13,Produtos de higiene para pets,Pet Shop,8.21,14,0.0,114.94000000000001,32,1786.68
2023-06-13,Panelas,Utilidades Domésticas,16.23,13,0.0,210.99,46,3652.34
2023-06-13,Talheres,Utilidades Domésticas,25.41,8,0.0,203.28,20,2074.51
2023-06-13,Copos,Utilidades Domésticas,28.16,15,0.0,422.4,27,2745.92
2023-06-13,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,29.44,11,0.0,323.84000000000003,33,3113.57
2023-06-14,Maçãs,Alimentos Frescos,26.58,15,0.0,398.7,20,1595.27
2023-06-14,Bananas,Alimentos Frescos,20.74,4,0.0,82.96,50,1442.93
2023-06-14,Laranjas,Alimentos Frescos,46.06,7,0.0,322.42,20,3751.69
2023-06-14,Tomates,Alimentos Frescos,48.77,12,0.0,585.24,47,2591.91
2023-06-14,Alface,Alimentos Frescos,22.9,17,0.0,389.29999999999995,64,3070.88
2023-06-14,Cenouras,Alimentos Frescos,15.02,14,0.0,210.28,26,3611.96
2023-06-14,Frango,Alimentos Frescos,41.03,10,0.0,410.3,45,2887.86
2023-06-14,Carne bovina,Alimentos Frescos,40.49,3,0.0,121.47,34,1902.79
2023-06-14,Carne suína,Alimentos Frescos,2.38,11,0.0,26.18,56,1132.49
2023-06-14,Salmão,Alimentos Frescos,20.2,18,0.0,363.59999999999997,62,4350.25
2023-06-14,Tilápia,Alimentos Frescos,35.39,6,0.0,212.34,45,2235.66
2023-06-14,Atum,Alimentos Frescos,15.06,17,0.0,256.02,66,3301.0
2023-06-14,Pão francês,Alimentos Frescos,3.22,19,0.0,61.18000000000001,64,2834.55
2023-06-14,Pão integral,Alimentos Frescos,27.48,1,0.0,27.48,55,1748.69
2023-06-14,Croissants,Alimentos Frescos,11.87,8,0.0,94.96,72,3806.48
2023-06-14,Arroz,Produtos de Mercearia,48.03,11,0.0,528.33,59,2903.82
2023-06-14,Feijão,Produtos de Mercearia,32.52,15,0.0,487.80000000000007,53,4162.16
2023-06-14,Macarrão,Produtos de Mercearia,33.17,4,0.0,132.68,57,1100.09
2023-06-14,Óleo,Produtos de Mercearia,23.6,1,0.0,23.6,45,3063.45
2023-06-14,Azeite,Produtos de Mercearia,6.04,3,0.0,18.12,55,4521.93
2023-06-14,Farinha,Produtos de Mercearia,47.04,19,0.0,893.76,42,2851.6
2023-06-14,Leite,Laticínios e Ovos,2.5,19,0.0,47.5,42,1064.87
2023-06-14,Queijo,Laticínios e Ovos,19.02,1,0.0,19.02,31,3505.76
2023-06-14,Iogurte,Laticínios e Ovos,48.96,13,0.0,636.48,45,1014.57
2023-06-14,Manteiga,Laticínios e Ovos,15.12,5,0.0,75.6,44,4604.57
2023-06-14,Ovos,Laticínios e Ovos,39.57,10,0.0,395.7,54,1504.6
2023-06-14,Refrigerantes,Bebidas,33.17,3,0.0,99.51,50,1852.74
2023-06-14,Sucos,Bebidas,12.02,13,0.0,156.26,52,2766.4
2023-06-14,Água mineral,Bebidas,25.65,9,0.0,230.85,54,2688.19
2023-06-14,Cervejas,Bebidas,32.19,17,0.0,547.23,62,4645.48
2023-06-14,Vinhos,Bebidas,4.0,16,0.0,64.0,62,2061.22
2023-06-14,Detergentes,Produtos de Limpeza,25.71,6,0.0,154.26,19,2061.47
2023-06-14,Sabão em pó,Produtos de Limpeza,35.07,2,0.0,70.14,51,1588.8
2023-06-14,Amaciantes,Produtos de Limpeza,9.92,14,0.0,138.88,25,3725.63
2023-06-14,Limpadores multiuso,Produtos de Limpeza,14.27,12,0.0,171.24,70,2037.62
2023-06-14,Esponjas,Produtos de Limpeza,30.36,3,0.0,91.08,41,3958.41
2023-06-14,Shampoos,Produtos de Higiene Pessoal,31.14,4,0.0,124.56,29,2431.19
2023-06-14,Sabonetes,Produtos de Higiene Pessoal,45.33,9,0.0,407.96999999999997,34,2455.27
2023-06-14,Creme dental,Produtos de Higiene Pessoal,23.03,14,0.0,322.42,34,2959.58
2023-06-14,Desodorantes,Produtos de Higiene Pessoal,22.74,11,0.0,250.14,52,4824.59
2023-06-14,Papel higiênico,Produtos de Higiene Pessoal,2.63,18,0.0,47.339999999999996,21,1207.87
2023-06-14,Sorvetes,Congelados,33.66,12,0.0,403.91999999999996,54,3779.17
2023-06-14,Pizzas congeladas,Congelados,29.69,2,0.0,59.38,28,3513.95
2023-06-14,Vegetais congelados,Congelados,5.66,10,0.0,56.6,37,3468.67
2023-06-14,Pratos prontos congelados,Congelados,1.48,3,0.0,4.4399999999999995,19,1722.19
2023-06-14,Frango empanado,Congelados,38.5,2,0.0,77.0,53,4240.81
2023-06-14,Ração para cães,Pet Shop,8.7,10,0.0,87.0,66,2151.92
2023-06-14,Ração para gatos,Pet Shop,1.67,2,0.0,3.34,35,4945.32
2023-06-14,Petiscos,Pet Shop,46.3,9,0.0,416.7,28,1157.96
2023-06-14,Brinquedos para pets,Pet Shop,18.84,15,0.0,282.6,64,1161.54
2023-06-14,Produtos de higiene para pets,Pet Shop,29.15,13,0.0,378.95,35,2136.38
2023-06-14,Panelas,Utilidades Domésticas,21.58,16,0.0,345.28,74,2082.56
2023-06-14,Talheres,Utilidades Domésticas,32.08,19,0.0,609.52,34,3120.79
2023-06-14,Copos,Utilidades Domésticas,11.44,16,0.0,183.04,57,3222.82
2023-06-14,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,6.08,15,0.0,91.2,22,1647.14
2023-06-15,Maçãs,Alimentos Frescos,27.52,19,0.0,522.88,59,2200.73
2023-06-15,Bananas,Alimentos Frescos,21.4,15,0.0,321.0,68,1134.7
2023-06-15,Laranjas,Alimentos Frescos,19.68,16,0.0,314.88,54,3337.81
2023-06-15,Tomates,Alimentos Frescos,36.47,17,0.0,619.99,73,2147.44
2023-06-15,Alface,Alimentos Frescos,13.19,14,0.0,184.66,70,2089.54
2023-06-15,Cenouras,Alimentos Frescos,27.91,6,0.0,167.46,31,3925.02
2023-06-15,Frango,Alimentos Frescos,19.74,13,0.0,256.62,62,4569.17
2023-06-15,Carne bovina,Alimentos Frescos,11.27,19,0.0,214.13,19,4936.8
2023-06-15,Carne suína,Alimentos Frescos,35.3,1,0.0,35.3,48,1450.59
2023-06-15,Salmão,Alimentos Frescos,30.84,12,0.0,370.08,31,3769.52
2023-06-15,Tilápia,Alimentos Frescos,30.59,11,0.0,336.49,52,1412.66
2023-06-15,Atum,Alimentos Frescos,39.47,3,0.0,118.41,39,1015.75
2023-06-15,Pão francês,Alimentos Frescos,41.59,9,0.0,374.31000000000006,24,4261.38
2023-06-15,Pão integral,Alimentos Frescos,21.8,6,0.0,130.8,36,2763.05
2023-06-15,Croissants,Alimentos Frescos,39.11,4,0.0,156.44,19,1840.72
2023-06-15,Arroz,Produtos de Mercearia,5.61,15,0.0,84.15,27,1697.97
2023-06-15,Feijão,Produtos de Mercearia,35.34,19,0.0,671.46,34,1341.65
2023-06-15,Macarrão,Produtos de Mercearia,33.49,1,0.0,33.49,68,2287.64
2023-06-15,Óleo,Produtos de Mercearia,9.36,12,0.0,112.32,50,2837.33
2023-06-15,Azeite,Produtos de Mercearia,5.37,10,0.0,53.7,50,2694.46
2023-06-15,Farinha,Produtos de Mercearia,21.06,9,0.0,189.54,68,1148.96
2023-06-15,Leite,Laticínios e Ovos,32.39,5,0.0,161.95,67,1393.37
2023-06-15,Queijo,Laticínios e Ovos,45.82,18,0.0,824.76,71,1731.48
2023-06-15,Iogurte,Laticínios e Ovos,7.9,4,0.0,31.6,38,2827.04
2023-06-15,Manteiga,Laticínios e Ovos,21.24,6,0.0,127.44,21,4581.14
2023-06-15,Ovos,Laticínios e Ovos,47.2,15,0.0,708.0,56,1827.49
2023-06-15,Refrigerantes,Bebidas,48.71,6,0.0,292.26,37,2353.05
2023-06-15,Sucos,Bebidas,33.93,7,0.0,237.51,25,1262.9
2023-06-15,Água mineral,Bebidas,22.71,1,0.0,22.71,50,3365.92
2023-06-15,Cervejas,Bebidas,38.62,6,0.0,231.71999999999997,67,4387.29
2023-06-15,Vinhos,Bebidas,29.53,5,0.0,147.65,24,3154.26
2023-06-15,Detergentes,Produtos de Limpeza,11.96,15,0.0,179.4,60,4716.56
2023-06-15,Sabão em pó,Produtos de Limpeza,38.0,6,0.0,228.0,64,4654.84
2023-06-15,Amaciantes,Produtos de Limpeza,3.51,18,0.0,63.17999999999999,49,1982.97
2023-06-15,Limpadores multiuso,Produtos de Limpeza,12.37,5,0.0,61.849999999999994,30,3008.01
2023-06-15,Esponjas,Produtos de Limpeza,27.6,13,0.0,358.8,22,3426.48
2023-06-15,Shampoos,Produtos de Higiene Pessoal,4.69,16,0.0,75.04,74,1680.6
2023-06-15,Sabonetes,Produtos de Higiene Pessoal,2.36,5,0.0,11.799999999999999,51,4067.42
2023-06-15,Creme dental,Produtos de Higiene Pessoal,12.0,11,0.0,132.0,19,4261.34
2023-06-15,Desodorantes,Produtos de Higiene Pessoal,30.28,5,0.0,151.4,57,2630.86
2023-06-15,Papel higiênico,Produtos de Higiene Pessoal,4.16,8,0.0,33.28,27,3572.62
2023-06-15,Sorvetes,Congelados,35.65,10,0.0,356.5,19,1208.93
2023-06-15,Pizzas congeladas,Congelados,9.08,13,0.0,118.04,62,3431.49
2023-06-15,Vegetais congelados,Congelados,13.82,1,0.0,13.82,68,4039.04
2023-06-15,Pratos prontos congelados,Congelados,14.01,6,0.0,84.06,49,1975.96
2023-06-15,Frango empanado,Congelados,20.66,2,0.0,41.32,47,1947.18
2023-06-15,Ração para cães,Pet Shop,43.03,18,0.0,774.54,37,1697.5
2023-06-15,Ração para gatos,Pet Shop,26.84,18,0.0,483.12,24,2979.42
2023-06-15,Petiscos,Pet Shop,44.05,8,0.0,352.4,18,1432.03
2023-06-15,Brinquedos para pets,Pet Shop,25.38,7,0.0,177.66,70,4145.99
2023-06-15,Produtos de higiene para pets,Pet Shop,36.89,14,0.0,516.46,55,1141.93
2023-06-15,Panelas,Utilidades Domésticas,34.32,8,0.0,274.56,25,2484.57
2023-06-15,Talheres,Utilidades Domésticas,46.35,8,0.0,370.8,30,4691.74
2023-06-15,Copos,Utilidades Domésticas,27.02,3,0.0,81.06,25,4140.38
2023-06-15,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,2.1,10,0.0,21.0,19,2383.63
2023-06-16,Maçãs,Alimentos Frescos,46.82,17,0.0,795.94,42,2400.63
2023-06-16,Bananas,Alimentos Frescos,46.0,16,0.0,736.0,67,1124.2
2023-06-16,Laranjas,Alimentos Frescos,38.67,19,0.0,734.73,28,3557.04
2023-06-16,Tomates,Alimentos Frescos,25.72,16,0.0,411.52,56,4983.65
2023-06-16,Alface,Alimentos Frescos,14.96,11,0.0,164.56,18,2089.16
2023-06-16,Cenouras,Alimentos Frescos,29.61,9,0.0,266.49,58,3521.07
2023-06-16,Frango,Alimentos Frescos,1.71,14,0.0,23.939999999999998,24,4917.58
2023-06-16,Carne bovina,Alimentos Frescos,25.5,7,0.0,178.5,56,1780.18
2023-06-16,Carne suína,Alimentos Frescos,45.5,6,0.0,273.0,40,2219.36
2023-06-16,Salmão,Alimentos Frescos,49.54,16,0.0,792.64,57,3793.49
2023-06-16,Tilápia,Alimentos Frescos,8.72,16,0.0,139.52,27,3954.09
2023-06-16,Atum,Alimentos Frescos,24.58,11,0.0,270.38,48,3082.71
2023-06-16,Pão francês,Alimentos Frescos,42.91,11,0.0,472.01,35,1878.21
2023-06-16,Pão integral,Alimentos Frescos,49.55,16,0.0,792.8,40,2357.18
2023-06-16,Croissants,Alimentos Frescos,37.28,14,0.0,521.9200000000001,56,3224.94
2023-06-16,Arroz,Produtos de Mercearia,26.98,7,0.0,188.86,31,2982.79
2023-06-16,Feijão,Produtos de Mercearia,30.87,11,0.0,339.57,22,3730.25
2023-06-16,Macarrão,Produtos de Mercearia,7.27,5,0.0,36.349999999999994,48,3460.61
2023-06-16,Óleo,Produtos de Mercearia,8.35,11,0.0,91.85,74,1497.16
2023-06-16,Azeite,Produtos de Mercearia,47.32,2,0.0,94.64,26,2812.5
2023-06-16,Farinha,Produtos de Mercearia,10.21,5,0.0,51.050000000000004,28,4861.16
2023-06-16,Leite,Laticínios e Ovos,32.7,8,0.0,261.6,39,4000.11
2023-06-16,Queijo,Laticínios e Ovos,4.92,7,0.0,34.44,48,3753.75
2023-06-16,Iogurte,Laticínios e Ovos,24.29,2,0.0,48.58,42,2623.89
2023-06-16,Manteiga,Laticínios e Ovos,42.4,5,0.0,212.0,37,1303.21
2023-06-16,Ovos,Laticínios e Ovos,14.33,9,0.0,128.97,67,1330.45
2023-06-16,Refrigerantes,Bebidas,30.61,6,0.0,183.66,72,3225.66
2023-06-16,Sucos,Bebidas,43.22,9,0.0,388.98,67,1604.4
2023-06-16,Água mineral,Bebidas,6.88,18,0.0,123.84,36,1425.6
2023-06-16,Cervejas,Bebidas,40.34,16,0.0,645.44,51,3300.59
2023-06-16,Vinhos,Bebidas,8.93,10,0.0,89.3,62,1792.86
2023-06-16,Detergentes,Produtos de Limpeza,28.83,16,0.0,461.28,31,2821.04
2023-06-16,Sabão em pó,Produtos de Limpeza,6.25,10,0.0,62.5,51,4601.41
2023-06-16,Amaciantes,Produtos de Limpeza,15.35,15,0.0,230.25,35,2605.47
2023-06-16,Limpadores multiuso,Produtos de Limpeza,16.12,7,0.0,112.84,24,2527.75
2023-06-16,Esponjas,Produtos de Limpeza,39.2,5,0.0,196.0,51,3725.75
2023-06-16,Shampoos,Produtos de Higiene Pessoal,37.32,5,0.0,186.6,26,3465.28
2023-06-16,Sabonetes,Produtos de Higiene Pessoal,28.81,18,0.0,518.5799999999999,26,4849.6
2023-06-16,Creme dental,Produtos de Higiene Pessoal,17.46,7,0.0,122.22,35,4124.6
2023-06-16,Desodorantes,Produtos de Higiene Pessoal,31.51,3,0.0,94.53,65,4980.44
2023-06-16,Papel higiênico,Produtos de Higiene Pessoal,33.06,18,0.0,595.08,49,1107.49
2023-06-16,Sorvetes,Congelados,15.91,1,0.0,15.91,60,4598.8
2023-06-16,Pizzas congeladas,Congelados,43.19,14,0.0,604.66,59,1143.36
2023-06-16,Vegetais congelados,Congelados,6.71,16,0.0,107.36,32,3224.46
2023-06-16,Pratos prontos congelados,Congelados,33.81,2,0.0,67.62,71,3952.75
2023-06-16,Frango empanado,Congelados,31.14,11,0.0,342.54,63,1483.26
2023-06-16,Ração para cães,Pet Shop,18.29,5,0.0,91.44999999999999,74,2873.99
2023-06-16,Ração para gatos,Pet Shop,25.66,6,0.0,153.96,59,4495.89
2023-06-16,Petiscos,Pet Shop,13.55,18,0.0,243.9,67,4211.89
2023-06-16,Brinquedos para pets,Pet Shop,14.64,1,0.0,14.64,33,4329.34
2023-06-16,Produtos de higiene para pets,Pet Shop,3.24,12,0.0,38.88,51,4470.41
2023-06-16,Panelas,Utilidades Domésticas,44.76,3,0.0,134.28,23,3574.8
2023-06-16,Talheres,Utilidades Domésticas,3.91,5,0.0,19.55,25,4279.47
2023-06-16,Copos,Utilidades Domésticas,49.75,12,0.0,597.0,71,1277.02
2023-06-16,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,48.41,11,0.0,532.51,60,3861.05
2023-06-17,Maçãs,Alimentos Frescos,38.47,19,0.0,730.93,73,4569.34
2023-06-17,Bananas,Alimentos Frescos,35.42,2,0.0,70.84,44,3368.03
2023-06-17,Laranjas,Alimentos Frescos,40.7,14,0.0,569.8000000000001,54,4114.47
2023-06-17,Tomates,Alimentos Frescos,5.95,8,0.0,47.6,26,4191.2
2023-06-17,Alface,Alimentos Frescos,39.88,4,0.0,159.52,52,2500.65
2023-06-17,Cenouras,Alimentos Frescos,8.15,6,0.0,48.900000000000006,67,2645.03
2023-06-17,Frango,Alimentos Frescos,12.45,14,0.0,174.29999999999998,55,1725.27
2023-06-17,Carne bovina,Alimentos Frescos,31.43,5,0.0,157.15,56,3310.22
2023-06-17,Carne suína,Alimentos Frescos,24.39,17,0.0,414.63,42,4090.01
2023-06-17,Salmão,Alimentos Frescos,25.64,13,0.0,333.32,56,3532.33
2023-06-17,Tilápia,Alimentos Frescos,5.18,17,0.0,88.06,27,4803.84
2023-06-17,Atum,Alimentos Frescos,20.59,19,0.0,391.21,20,2130.73
2023-06-17,Pão francês,Alimentos Frescos,13.21,12,0.0,158.52,54,3009.48
2023-06-17,Pão integral,Alimentos Frescos,3.39,7,0.0,23.73,59,1348.58
2023-06-17,Croissants,Alimentos Frescos,5.51,10,0.0,55.099999999999994,68,2024.62
2023-06-17,Arroz,Produtos de Mercearia,42.0,9,0.0,378.0,74,4211.94
2023-06-17,Feijão,Produtos de Mercearia,22.52,4,0.0,90.08,25,3783.48
2023-06-17,Macarrão,Produtos de Mercearia,27.53,10,0.0,275.3,68,4536.48
2023-06-17,Óleo,Produtos de Mercearia,38.1,11,0.0,419.1,37,4004.13
2023-06-17,Azeite,Produtos de Mercearia,2.07,16,0.0,33.12,43,4006.47
2023-06-17,Farinha,Produtos de Mercearia,46.02,10,0.0,460.20000000000005,64,2455.81
2023-06-17,Leite,Laticínios e Ovos,47.01,16,0.0,752.16,43,2882.31
2023-06-17,Queijo,Laticínios e Ovos,15.93,19,0.0,302.67,26,1682.93
2023-06-17,Iogurte,Laticínios e Ovos,24.05,6,0.0,144.3,36,4743.75
2023-06-17,Manteiga,Laticínios e Ovos,13.68,5,0.0,68.4,39,3607.64
2023-06-17,Ovos,Laticínios e Ovos,48.57,10,0.0,485.7,45,4735.28
2023-06-17,Refrigerantes,Bebidas,43.13,11,0.0,474.43,36,1715.17
2023-06-17,Sucos,Bebidas,39.13,7,0.0,273.91,53,2655.5
2023-06-17,Água mineral,Bebidas,34.81,2,0.0,69.62,51,3218.4
2023-06-17,Cervejas,Bebidas,23.67,9,0.0,213.03000000000003,62,1357.17
2023-06-17,Vinhos,Bebidas,4.88,4,0.0,19.52,21,4410.81
2023-06-17,Detergentes,Produtos de Limpeza,47.12,15,0.0,706.8,44,1427.14
2023-06-17,Sabão em pó,Produtos de Limpeza,45.48,19,0.0,864.1199999999999,26,3960.09
2023-06-17,Amaciantes,Produtos de Limpeza,39.43,18,0.0,709.74,54,4295.56
2023-06-17,Limpadores multiuso,Produtos de Limpeza,2.94,4,0.0,11.76,27,1760.89
2023-06-17,Esponjas,Produtos de Limpeza,10.14,15,0.0,152.10000000000002,41,1946.6
2023-06-17,Shampoos,Produtos de Higiene Pessoal,42.83,6,0.0,256.98,63,2058.43
2023-06-17,Sabonetes,Produtos de Higiene Pessoal,16.72,6,0.0,100.32,63,3639.26
2023-06-17,Creme dental,Produtos de Higiene Pessoal,1.72,14,0.0,24.08,51,1895.47
2023-06-17,Desodorantes,Produtos de Higiene Pessoal,18.0,18,0.0,324.0,24,2295.93
2023-06-17,Papel higiênico,Produtos de Higiene Pessoal,20.13,4,0.0,80.52,57,1726.14
2023-06-17,Sorvetes,Congelados,6.65,2,0.0,13.3,33,1363.98
2023-06-17,Pizzas congeladas,Congelados,44.09,6,0.0,264.54,66,3100.37
2023-06-17,Vegetais congelados,Congelados,9.16,10,0.0,91.6,27,1931.57
